Year,Month,County_City,Median_Sale_Value
2018, Sep,Galax City,187500
2018, Sep,Giles County,169500
2018, Sep,Gloucester County,233750
2018, Sep,Goochland County,310800
2018, Sep,Grayson County,105000
2018, Sep,Greene County,235480
2018, Sep,Greensville County,12100
2018, Sep,Halifax County,113500
2018, Sep,Hampton City,165950
2018, Sep,Hanover County,272500
2018, Sep,Harrisonburg City,175000
2018, Sep,Henrico County,240000
2018, Sep,Henry County,89100
2018, Sep,Highland County,730000
2018, Sep,Hopewell City,129500
2018, Sep,Isle of Wight County,277500
2018, Sep,James City County,284500
2018, Sep,King and Queen County,196500
2018, Sep,King George County,310000
2018, Sep,King William County,199975
2018, Sep,Lancaster County,330000
2018, Sep,Lee County,N/A
2018, Sep,Lexington City,179025
2018, Sep,Loudoun County,490000
2018, Sep,Louisa County,239225
2018, Sep,Lunenburg County,40747.5
2018, Sep,Lynchburg City,165000
2018, Sep,Madison County,236450
2018, Sep,Manassas City,287000
2018, Sep,Manassas Park City,283000
2018, Sep,Martinsville City,150000
2018, Sep,Mathews County,129000
2018, Sep,Mecklenburg County,152500
2018, Sep,Middlesex County,245000
2018, Sep,Montgomery County,224250
2018, Sep,Nelson County,219000
2018, Sep,New Kent County,250000
2018, Sep,Newport News City,182000
2018, Sep,Norfolk City,199950
2018, Sep,Northampton County,259750
2018, Sep,Northumberland County,189500
2018, Sep,Norton City,N/A
2018, Sep,Nottoway County,100500
2018, Sep,Orange County,248500
2018, Sep,Page County,160450
2018, Sep,Patrick County,112500
2018, Sep,Petersburg City,83000
2018, Sep,Pittsylvania County,89000
2018, Sep,Poquoson City,383000
2018, Sep,Portsmouth City,146500
2018, Sep,Powhatan County,302830
2018, Sep,Prince Edward County,154950
2018, Sep,Prince George County,235000
2018, Sep,Prince William County,365000
2018, Sep,Pulaski County,121000
2018, Sep,Radford City,134950
2018, Sep,Rappahannock County,251500
2018, Sep,Richmond City,210000
2018, Sep,Richmond County,176000
2018, Sep,Roanoke City,138250
2018, Sep,Roanoke County,202000
2018, Sep,Rockbridge County,252500
2018, Sep,Rockingham County,211450
2018, Sep,Russell County,112450
2018, Sep,Salem City,163975
2018, Sep,Scott County,N/A
2018, Sep,Shenandoah County,205000
2018, Sep,Smyth County,118000
2018, Sep,Southampton County,117300
2018, Sep,Spotsylvania County,274900
2018, Sep,Stafford County,337000
2018, Sep,Staunton City,164050
2018, Sep,Suffolk City,257500
2018, Sep,Surry County,171750
2018, Sep,Sussex County,80000
2018, Sep,Tazewell County,80000
2018, Sep,Virginia Beach City,260000
2018, Sep,Warren County,237563.5
2018, Sep,Washington County,174750
2018, Sep,Waynesboro City,194500
2018, Sep,Westmoreland County,210000
2018, Sep,Williamsburg City,300000
2018, Sep,Winchester City,285000
2018, Sep,Wise County,59000
2018, Sep,Wythe County,117900
2018, Sep,York County,293500
2018, Oct,Accomack County,154000
2018, Oct,Albemarle County,383816.5
2018, Oct,Alexandria City,535000
2018, Oct,Alleghany County,151000
2018, Oct,Amelia County,174950
2018, Oct,Amherst County,143000
2018, Oct,Appomattox County,184450
2018, Oct,Arlington County,555000
2018, Oct,Augusta County,198000
2018, Oct,Bath County,147500
2018, Oct,Bedford County,229900
2018, Oct,Bland County,N/A
2018, Oct,Botetourt County,217000
2018, Oct,Bristol City,165900
2018, Oct,Brunswick County,114000
2018, Oct,Buchanan County,45000
2018, Oct,Buckingham County,138000
2018, Oct,Buena Vista City,55000
2018, Oct,Campbell County,192500
2018, Oct,Caroline County,207900
2018, Oct,Carroll County,113000
2018, Oct,Charles City County,129500
2018, Oct,Charlotte County,32500
2018, Oct,Charlottesville City,290000
2018, Oct,Chesapeake City,274900
2018, Oct,Chesterfield County,263000
2018, Oct,Clarke County,430000
2018, Oct,Colonial Heights City,153550
2018, Oct,Covington City,15000
2018, Oct,Craig County,125500
2018, Oct,Culpeper County,308450
2018, Oct,Cumberland County,200000
2018, Oct,Danville City,83900
2018, Oct,Dickenson County,N/A
2018, Oct,Dinwiddie County,189975
2018, Oct,Emporia City,N/A
2018, Oct,Essex County,167225
2018, Oct,Fairfax City,595000
2018, Oct,Fairfax County,480000
2018, Oct,Falls Church City,819000
2018, Oct,Fauquier County,407450
2018, Oct,Floyd County,185500
2018, Oct,Fluvanna County,221500
2018, Oct,Franklin City,206200
2018, Oct,Franklin County,225000
2018, Oct,Frederick County,248000
2018, Oct,Fredericksburg City,367500
2018, Oct,Galax City,107092
2018, Oct,Giles County,111250
2018, Oct,Gloucester County,262450
2018, Oct,Goochland County,450000
2018, Oct,Grayson County,150000
2018, Oct,Greene County,254210
2018, Oct,Greensville County,28201
2018, Oct,Halifax County,74000
2018, Oct,Hampton City,159900
2018, Oct,Hanover County,309475
2018, Oct,Harrisonburg City,185000
2018, Oct,Henrico County,248000
2018, Oct,Henry County,119500
2018, Oct,Highland County,N/A
2018, Oct,Hopewell City,85000
2018, Oct,Isle of Wight County,330245
2018, Oct,James City County,329885
2018, Oct,King and Queen County,159950
2018, Oct,King George County,289000
2018, Oct,King William County,189000
2018, Oct,Lancaster County,237500
2018, Oct,Lee County,N/A
2018, Oct,Lexington City,144250
2018, Oct,Loudoun County,485000
2018, Oct,Louisa County,230000
2018, Oct,Lunenburg County,92000
2018, Oct,Lynchburg City,155000
2018, Oct,Madison County,245000
2018, Oct,Manassas City,306000
2018, Oct,Manassas Park City,302500
2018, Oct,Martinsville City,39000
2018, Oct,Mathews County,185950
2018, Oct,Mecklenburg County,145000
2018, Oct,Middlesex County,260000
2018, Oct,Montgomery County,197000
2018, Oct,Nelson County,260000
2018, Oct,New Kent County,272025
2018, Oct,Newport News City,175000
2018, Oct,Norfolk City,198000
2018, Oct,Northampton County,330000
2018, Oct,Northumberland County,237000
2018, Oct,Norton City,86000
2018, Oct,Nottoway County,125000
2018, Oct,Orange County,240000
2018, Oct,Page County,178000
2018, Oct,Patrick County,95000
2018, Oct,Petersburg City,81700
2018, Oct,Pittsylvania County,120000
2018, Oct,Poquoson City,280000
2018, Oct,Portsmouth City,162500
2018, Oct,Powhatan County,274000
2018, Oct,Prince Edward County,175000
2018, Oct,Prince George County,192350
2018, Oct,Prince William County,355000
2018, Oct,Pulaski County,145000
2018, Oct,Radford City,155500
2018, Oct,Rappahannock County,325000
2018, Oct,Richmond City,201500
2018, Oct,Richmond County,200000
2018, Oct,Roanoke City,130300
2018, Oct,Roanoke County,197250
2018, Oct,Rockbridge County,159000
2018, Oct,Rockingham County,239900
2018, Oct,Russell County,126000
2018, Oct,Salem City,170392.5
2018, Oct,Scott County,N/A
2018, Oct,Shenandoah County,182000
2018, Oct,Smyth County,98500
2018, Oct,Southampton County,135000
2018, Oct,Spotsylvania County,280000
2018, Oct,Stafford County,337900
2018, Oct,Staunton City,167011
2018, Oct,Suffolk City,250000
2018, Oct,Surry County,165000
2018, Oct,Sussex County,149900
2018, Oct,Tazewell County,69500
2018, Oct,Virginia Beach City,265000
2018, Oct,Warren County,239900
2018, Oct,Washington County,149000
2018, Oct,Waynesboro City,152400
2018, Oct,Westmoreland County,193500
2018, Oct,Williamsburg City,337000
2018, Oct,Winchester City,221900
2018, Oct,Wise County,52000
2018, Oct,Wythe County,120000
2018, Oct,York County,292700
2018, Nov,Accomack County,150000
2018, Nov,Albemarle County,375445.5
2018, Nov,Alexandria City,510000
2018, Nov,Alleghany County,55950
2018, Nov,Amelia County,228000
2018, Nov,Amherst County,155000
2018, Nov,Appomattox County,195500
2018, Nov,Arlington County,561000
2018, Nov,Augusta County,217000
2018, Nov,Bath County,242900
2018, Nov,Bedford County,246500
2018, Nov,Bland County,152450
2018, Nov,Botetourt County,196475
2018, Nov,Bristol City,85000
2018, Nov,Brunswick County,N/A
2018, Nov,Buchanan County,140000
2018, Nov,Buckingham County,104000
2018, Nov,Buena Vista City,105000
2018, Nov,Campbell County,167400
2018, Nov,Caroline County,191450
2018, Nov,Carroll County,108000
2018, Nov,Charles City County,185000
2018, Nov,Charlotte County,103500
2018, Nov,Charlottesville City,407500
2018, Nov,Chesapeake City,272000
2018, Nov,Chesterfield County,265000
2018, Nov,Clarke County,445000
2018, Nov,Colonial Heights City,162400
2018, Nov,Covington City,175950
2018, Nov,Craig County,176250
2018, Nov,Culpeper County,299720.5
2018, Nov,Cumberland County,182250
2018, Nov,Danville City,110000
2018, Nov,Dickenson County,N/A
2018, Nov,Dinwiddie County,130000
2018, Nov,Emporia City,142000
2018, Nov,Essex County,176500
2018, Nov,Fairfax City,512500
2018, Nov,Fairfax County,500000
2018, Nov,Falls Church City,840500
2018, Nov,Fauquier County,350000
2018, Nov,Floyd County,139250
2018, Nov,Fluvanna County,228000
2018, Nov,Franklin City,85000
2018, Nov,Franklin County,224000
2018, Nov,Frederick County,250000
2018, Nov,Fredericksburg City,311700
2018, Nov,Galax City,138000
2018, Nov,Giles County,133500
2018, Nov,Gloucester County,230250
2018, Nov,Goochland County,615000
2018, Nov,Grayson County,185000
2018, Nov,Greene County,257330
2018, Nov,Greensville County,N/A
2018, Nov,Halifax County,148200
2018, Nov,Hampton City,185000
2018, Nov,Hanover County,278000
2018, Nov,Harrisonburg City,175500
2018, Nov,Henrico County,245000
2018, Nov,Henry County,107500
2018, Nov,Highland County,160000
2018, Nov,Hopewell City,120000
2018, Nov,Isle of Wight County,307500
2018, Nov,James City County,320500
2018, Nov,King and Queen County,131450
2018, Nov,King George County,260000
2018, Nov,King William County,214950
2018, Nov,Lancaster County,197500
2018, Nov,Lee County,N/A
2018, Nov,Lexington City,257500
2018, Nov,Loudoun County,485000
2018, Nov,Louisa County,225000
2018, Nov,Lunenburg County,138000
2018, Nov,Lynchburg City,165000
2018, Nov,Madison County,218000
2018, Nov,Manassas City,316000
2018, Nov,Manassas Park City,282500
2018, Nov,Martinsville City,84500
2018, Nov,Mathews County,159900
2018, Nov,Mecklenburg County,170000
2018, Nov,Middlesex County,175600
2018, Nov,Montgomery County,229900
2018, Nov,Nelson County,165000
2018, Nov,New Kent County,280685
2018, Nov,Newport News City,183500
2018, Nov,Norfolk City,205000
2018, Nov,Northampton County,235000
2018, Nov,Northumberland County,285000
2018, Nov,Norton City,N/A
2018, Nov,Nottoway County,199450
2018, Nov,Orange County,231500
2018, Nov,Page County,138900
2018, Nov,Patrick County,160950
2018, Nov,Petersburg City,138000
2018, Nov,Pittsylvania County,124000
2018, Nov,Poquoson City,312000
2018, Nov,Portsmouth City,152180
2018, Nov,Powhatan County,315000
2018, Nov,Prince Edward County,81000
2018, Nov,Prince George County,214950
2018, Nov,Prince William County,350500
2018, Nov,Pulaski County,135000
2018, Nov,Radford City,151250
2018, Nov,Rappahannock County,565000
2018, Nov,Richmond City,233000
2018, Nov,Richmond County,164000
2018, Nov,Roanoke City,132500
2018, Nov,Roanoke County,190000
2018, Nov,Rockbridge County,207450
2018, Nov,Rockingham County,210000
2018, Nov,Russell County,160000
2018, Nov,Salem City,160000
2018, Nov,Scott County,N/A
2018, Nov,Shenandoah County,240000
2018, Nov,Smyth County,104500
2018, Nov,Southampton County,101100
2018, Nov,Spotsylvania County,270000
2018, Nov,Stafford County,347950
2018, Nov,Staunton City,162500
2018, Nov,Suffolk City,274000
2018, Nov,Surry County,N/A
2018, Nov,Sussex County,149950
2018, Nov,Tazewell County,132500
2018, Nov,Virginia Beach City,263000
2018, Nov,Warren County,235000
2018, Nov,Washington County,142500
2018, Nov,Waynesboro City,192500
2018, Nov,Westmoreland County,187625
2018, Nov,Williamsburg City,348995
2018, Nov,Winchester City,268750
2018, Nov,Wise County,83797
2018, Nov,Wythe County,134250
2018, Nov,York County,274465
2018, Dec,Accomack County,149210
2018, Dec,Albemarle County,444672.5
2018, Dec,Alexandria City,535000
2018, Dec,Alleghany County,140750
2018, Dec,Amelia County,213125
2018, Dec,Amherst County,163000
2018, Dec,Appomattox County,185000
2018, Dec,Arlington County,547000
2018, Dec,Augusta County,229900
2018, Dec,Bath County,79500
2018, Dec,Bedford County,214950
2018, Dec,Bland County,119731
2018, Dec,Botetourt County,305250
2018, Dec,Bristol City,204275
2018, Dec,Brunswick County,73500
2018, Dec,Buchanan County,199900
2018, Dec,Buckingham County,120500
2018, Dec,Buena Vista City,108000
2018, Dec,Campbell County,164875
2018, Dec,Caroline County,220000
2018, Dec,Carroll County,145000
2018, Dec,Charles City County,270000
2018, Dec,Charlotte County,131500
2018, Dec,Charlottesville City,353959
2018, Dec,Chesapeake City,264950
2018, Dec,Chesterfield County,256987.5
2018, Dec,Clarke County,324000
2018, Dec,Colonial Heights City,168250
2018, Dec,Covington City,44240
2018, Dec,Craig County,166250
2018, Dec,Culpeper County,287450
2018, Dec,Cumberland County,169950
2018, Dec,Danville City,93000
2018, Dec,Dickenson County,110000
2018, Dec,Dinwiddie County,168500
2018, Dec,Emporia City,N/A
2018, Dec,Essex County,254250
2018, Dec,Fairfax City,556750
2018, Dec,Fairfax County,495000
2018, Dec,Falls Church City,896250
2018, Dec,Fauquier County,407000
2018, Dec,Floyd County,173000
2018, Dec,Fluvanna County,215000
2018, Dec,Franklin City,232000
2018, Dec,Franklin County,184375
2018, Dec,Frederick County,265000
2018, Dec,Fredericksburg City,327450
2018, Dec,Galax City,169900
2018, Dec,Giles County,152250
2018, Dec,Gloucester County,214000
2018, Dec,Goochland County,368750
2018, Dec,Grayson County,110000
2018, Dec,Greene County,245000
2018, Dec,Greensville County,N/A
2018, Dec,Halifax County,50000
2018, Dec,Hampton City,169000
2018, Dec,Hanover County,276500
2018, Dec,Harrisonburg City,214000
2018, Dec,Henrico County,250000
2018, Dec,Henry County,115000
2018, Dec,Highland County,116200
2018, Dec,Hopewell City,128000
2018, Dec,Isle of Wight County,305000
2018, Dec,James City County,290000
2018, Dec,King and Queen County,147000
2018, Dec,King George County,278700
2018, Dec,King William County,202500
2018, Dec,Lancaster County,218750
2018, Dec,Lee County,N/A
2018, Dec,Lexington City,187500
2018, Dec,Loudoun County,474950
2018, Dec,Louisa County,239950
2018, Dec,Lunenburg County,143500
2018, Dec,Lynchburg City,155000
2018, Dec,Madison County,326250
2018, Dec,Manassas City,300000
2018, Dec,Manassas Park City,331000
2018, Dec,Martinsville City,72800
2018, Dec,Mathews County,217700
2018, Dec,Mecklenburg County,112500
2018, Dec,Middlesex County,266200
2018, Dec,Montgomery County,211000
2018, Dec,Nelson County,228200
2018, Dec,New Kent County,286037.5
2018, Dec,Newport News City,177000
2018, Dec,Norfolk City,193750
2018, Dec,Northampton County,290250
2018, Dec,Northumberland County,210000
2018, Dec,Norton City,N/A
2018, Dec,Nottoway County,88000
2018, Dec,Orange County,242500
2018, Dec,Page County,166250
2018, Dec,Patrick County,85000
2018, Dec,Petersburg City,89900
2018, Dec,Pittsylvania County,89250
2018, Dec,Poquoson City,323950
2018, Dec,Portsmouth City,150500
2018, Dec,Powhatan County,273725
2018, Dec,Prince Edward County,125000
2018, Dec,Prince George County,187225
2018, Dec,Prince William County,350000
2018, Dec,Pulaski County,128600
2018, Dec,Radford City,139900
2018, Dec,Rappahannock County,280000
2018, Dec,Richmond City,205500
2018, Dec,Richmond County,301000
2018, Dec,Roanoke City,126000
2018, Dec,Roanoke County,193500
2018, Dec,Rockbridge County,196750
2018, Dec,Rockingham County,194000
2018, Dec,Russell County,79000
2018, Dec,Salem City,163400
2018, Dec,Scott County,N/A
2018, Dec,Shenandoah County,184900
2018, Dec,Smyth County,138700
2018, Dec,Southampton County,185000
2018, Dec,Spotsylvania County,275000
2018, Dec,Stafford County,330000
2018, Dec,Staunton City,143950
2018, Dec,Suffolk City,241791
2018, Dec,Surry County,163500
2018, Dec,Sussex County,139000
2018, Dec,Tazewell County,78000
2018, Dec,Virginia Beach City,250000
2018, Dec,Warren County,269950
2018, Dec,Washington County,175000
2018, Dec,Waynesboro City,224500
2018, Dec,Westmoreland County,194500
2018, Dec,Williamsburg City,209500
2018, Dec,Winchester City,184450
2018, Dec,Wise County,N/A
2018, Dec,Wythe County,147500
2018, Dec,York County,304000
2019, Jan,Accomack County,160000
2019, Jan,Albemarle County,313000
2019, Jan,Alexandria City,457500
2019, Jan,Alleghany County,83750
2019, Jan,Amelia County,239950
2019, Jan,Amherst County,169900
2019, Jan,Appomattox County,85000
2019, Jan,Arlington County,615000
2019, Jan,Augusta County,228500
2019, Jan,Bath County,N/A
2019, Jan,Bedford County,240000
2019, Jan,Bland County,150000
2019, Jan,Botetourt County,285500
2019, Jan,Bristol City,100000
2019, Jan,Brunswick County,40000
2019, Jan,Buchanan County,60000
2019, Jan,Buckingham County,167200
2019, Jan,Buena Vista City,52500
2019, Jan,Campbell County,177200
2019, Jan,Caroline County,189900
2019, Jan,Carroll County,126000
2019, Jan,Charles City County,130000
2019, Jan,Charlotte County,178000
2019, Jan,Charlottesville City,341250
2019, Jan,Chesapeake City,264450
